timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:33:46.940,1789338826.9403212,71,840
2026-09-13 19:33:48.020,1789338828.0202901,64,931
2026-09-13 19:33:48.965,1789338828.9655313,78,771
2026-09-13 19:33:49.955,1789338829.9552383,79,762
2026-09-13 19:33:49.931,1789338829.9313958,68,880
2026-09-13 19:33:50.945,1789338830.945396,59,1014
2026-09-13 19:33:51.935,1789338831.9354074,59,1017
2026-09-13 19:33:52.970,1789338832.9700885,67,899
2026-09-13 19:33:53.960,1789338833.9603798,75,797
2026-09-13 19:33:54.950,1789338834.9507444,81,745
2026-09-13 19:33:55.939,1789338835.9398422,79,759
2026-09-13 19:33:56.975,1789338836.975268,70,863
2026-09-13 19:33:56.972,1789338836.972262,62,972
2026-09-13 19:33:57.965,1789338837.965262,60,993
2026-09-13 19:33:58.955,1789338838.9553168,64,942
2026-09-13 19:33:59.945,1789338839.945141,72,832
2026-09-13 19:34:00.937,1789338840.9374723,77,783
2026-09-13 19:34:01.969,1789338841.9696443,75,804
2026-09-13 19:34:02.960,1789338842.9603567,62,964
2026-09-13 19:34:03.949,1789338843.9496796,59,1022
2026-09-13 19:34:04.070,1789338844.0701225,60,1003
2026-09-13 19:34:04.940,1789338844.9401224,69,870
2026-09-13 19:34:05.975,1789338845.9752674,76,789
2026-09-13 19:34:06.965,1789338846.9655077,79,757
2026-09-13 19:34:07.955,1789338847.9552646,76,792
2026-09-13 19:34:08.945,1789338848.9455214,66,910
2026-09-13 19:34:09.980,1789338849.9802125,64,940
2026-09-13 19:34:10.148,1789338850.1481853,64,932
2026-09-13 19:34:10.970,1789338850.9701853,73,822
2026-09-13 19:34:11.960,1789338851.9603314,78,771
2026-09-13 19:34:12.950,1789338852.950184,80,750
2026-09-13 19:34:13.962,1789338853.9629006,75,805
2026-09-13 19:34:14.974,1789338854.9749677,62,973
2026-09-13 19:34:15.965,1789338855.9656796,60,1001
2026-09-13 19:34:16.955,1789338856.955168,63,954
2026-09-13 19:34:17.147,1789338857.1476014,71,844
2026-09-13 19:34:17.945,1789338857.9456015,75,798
2026-09-13 19:34:18.935,1789338858.9350865,73,818
2026-09-13 19:34:19.971,1789338859.9715047,66,908
2026-09-13 19:34:20.960,1789338860.960238,62,963
2026-09-13 19:34:21.950,1789338861.9501488,64,940
2026-09-13 19:34:22.985,1789338862.985327,67,893
2026-09-13 19:34:23.206,1789338863.2062783,74,806
2026-09-13 19:34:23.975,1789338863.9752784,78,769
2026-09-13 19:34:24.967,1789338864.967105,78,770
2026-09-13 19:34:25.954,1789338865.9546478,69,865
2026-09-13 19:34:26.945,1789338866.9456668,61,988
2026-09-13 19:34:27.934,1789338867.9348097,63,951
2026-09-13 19:34:28.970,1789338868.9700754,68,885
2026-09-13 19:34:29.204,1789338869.2040005,75,798
2026-09-13 19:34:29.963,1789338869.9630003,79,759
2026-09-13 19:34:30.950,1789338870.9502327,81,744
2026-09-13 19:34:31.939,1789338871.9396968,76,792
2026-09-13 19:34:32.974,1789338872.9748855,67,900
2026-09-13 19:34:33.965,1789338873.965318,62,968
2026-09-13 19:34:34.168,1789338874.1683495,67,899
2026-09-13 19:34:34.955,1789338874.9553494,76,787
2026-09-13 19:34:35.945,1789338875.9450533,81,742
2026-09-13 19:34:36.935,1789338876.9350803,82,733
2026-09-13 19:34:38.015,1789338878.0154002,76,790
2026-09-13 19:34:38.963,1789338878.9631026,62,963
2026-09-13 19:34:39.950,1789338879.9503567,60,1000
2026-09-13 19:34:40.940,1789338880.940602,63,950
2026-09-13 19:34:41.157,1789338881.1573293,72,834
2026-09-13 19:34:41.975,1789338881.9753294,73,818
2026-09-13 19:34:42.965,1789338882.9655397,74,809
2026-09-13 19:34:43.955,1789338883.9554331,77,779
2026-09-13 19:34:44.227,1789338884.227308,83,720
2026-09-13 19:34:44.945,1789338884.9453082,84,718
2026-09-13 19:34:45.935,1789338885.9358387,77,777
2026-09-13 19:34:46.970,1789338886.970298,68,882
2026-09-13 19:34:47.960,1789338887.9604714,65,927
2026-09-13 19:34:48.950,1789338888.95026,63,956
2026-09-13 19:34:49.940,1789338889.9405904,63,959
2026-09-13 19:34:50.975,1789338890.9755828,62,964
2026-09-13 19:34:51.965,1789338891.9653513,63,952
2026-09-13 19:34:53.000,1789338893.0003722,66,915
2026-09-13 19:34:53.945,1789338893.945371,67,898
2026-09-13 19:34:54.934,1789338894.9348974,68,888
2026-09-13 19:34:55.970,1789338895.9702928,67,894
2026-09-13 19:34:56.053,1789338896.053479,66,905
2026-09-13 19:34:56.960,1789338896.9604788,66,907
2026-09-13 19:34:57.951,1789338897.9517002,65,919
2026-09-13 19:34:58.943,1789338898.9432657,66,904
2026-09-13 19:34:59.975,1789338899.975415,66,910
2026-09-13 19:35:00.965,1789338900.9656904,67,897
2026-09-13 19:35:01.957,1789338901.9576435,67,889
2026-09-13 19:35:02.990,1789338902.9903853,65,919
2026-09-13 19:35:03.935,1789338903.9351358,67,896
2026-09-13 19:35:04.970,1789338904.9704242,68,883
