timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:08:09.420,1789337289.4201887,110,544
2026-09-13 19:08:09.962,1789337289.9621885,111,542
2026-09-13 19:08:10.996,1789337290.9969475,109,551
2026-09-13 19:08:11.425,1789337291.4251425,107,561
2026-09-13 19:08:11.987,1789337291.9871423,107,562
2026-09-13 19:08:12.429,1789337292.4296095,108,554
2026-09-13 19:08:12.979,1789337292.9796095,109,550
2026-09-13 19:08:13.395,1789337293.395672,107,560
2026-09-13 19:08:13.966,1789337293.9666722,105,571
2026-09-13 19:08:14.393,1789337294.3930829,104,575
2026-09-13 19:08:14.957,1789337294.957083,106,564
2026-09-13 19:08:15.992,1789337295.9920805,108,557
2026-09-13 19:08:16.420,1789337296.4209912,109,551
2026-09-13 19:08:16.982,1789337296.9829912,107,562
2026-09-13 19:08:17.404,1789337297.404283,105,569
2026-09-13 19:08:17.972,1789337297.9722831,106,568
2026-09-13 19:08:18.401,1789337298.4017165,107,560
2026-09-13 19:08:18.961,1789337298.9617164,107,560
2026-09-13 19:08:19.997,1789337299.9971611,105,571
2026-09-13 19:08:20.386,1789337300.3866591,102,590
2026-09-13 19:08:20.987,1789337300.987659,100,601
2026-09-13 19:08:21.395,1789337301.3953424,103,581
2026-09-13 19:08:21.977,1789337301.9773424,103,582
2026-09-13 19:08:22.967,1789337302.9672484,101,593
2026-09-13 19:08:23.370,1789337303.3701844,101,597
2026-09-13 19:08:23.957,1789337303.9571846,102,587
2026-09-13 19:08:24.427,1789337304.4276662,105,573
2026-09-13 19:08:24.992,1789337304.992666,106,565
2026-09-13 19:08:25.422,1789337305.4223616,107,562
2026-09-13 19:08:25.982,1789337305.9823616,107,560
2026-09-13 19:08:26.429,1789337306.4299474,109,551
2026-09-13 19:08:26.971,1789337306.9719474,111,542
2026-09-13 19:08:27.436,1789337307.4369795,112,536
2026-09-13 19:08:27.963,1789337307.9639795,114,527
2026-09-13 19:08:28.996,1789337308.9968815,114,527
2026-09-13 19:08:29.444,1789337309.4441426,112,536
2026-09-13 19:08:29.987,1789337309.9871426,110,543
2026-09-13 19:08:30.445,1789337310.4452891,112,534
2026-09-13 19:08:30.977,1789337310.9772892,113,532
2026-09-13 19:08:31.417,1789337311.4176397,112,538
2026-09-13 19:08:31.966,1789337311.9666395,109,549
2026-09-13 19:08:32.400,1789337312.4008255,106,564
2026-09-13 19:08:32.956,1789337312.9568255,108,556
2026-09-13 19:08:33.992,1789337313.9922464,109,550
2026-09-13 19:08:34.411,1789337314.4112608,108,558
2026-09-13 19:08:34.982,1789337314.982261,105,571
2026-09-13 19:08:35.389,1789337315.389884,102,586
2026-09-13 19:08:35.974,1789337315.9748838,103,585
2026-09-13 19:08:36.391,1789337316.391909,105,572
2026-09-13 19:08:36.961,1789337316.9619088,105,570
2026-09-13 19:08:37.996,1789337317.9966366,105,574
2026-09-13 19:08:38.413,1789337318.4138012,104,578
2026-09-13 19:08:38.987,1789337318.9878013,105,574
2026-09-13 19:08:39.423,1789337319.4230528,107,562
2026-09-13 19:08:39.977,1789337319.9770527,108,554
2026-09-13 19:08:40.414,1789337320.414284,108,554
2026-09-13 19:08:40.967,1789337320.9672842,108,553
2026-09-13 19:08:41.413,1789337321.4131436,108,553
2026-09-13 19:08:41.958,1789337321.9581435,110,545
2026-09-13 19:08:42.502,1789337322.5020254,112,538
2026-09-13 19:08:43.037,1789337323.0370255,112,535
2026-09-13 19:08:44.027,1789337324.027394,111,541
2026-09-13 19:08:44.470,1789337324.470124,109,548
2026-09-13 19:08:45.017,1789337325.0171242,110,547
2026-09-13 19:08:45.418,1789337325.4187977,110,543
2026-09-13 19:08:45.962,1789337325.9627979,110,544
2026-09-13 19:08:46.404,1789337326.404223,106,565
2026-09-13 19:08:46.997,1789337326.997223,101,593
2026-09-13 19:08:47.987,1789337327.9871435,99,605
2026-09-13 19:08:48.403,1789337328.4032216,103,585
2026-09-13 19:08:48.977,1789337328.9772217,105,574
2026-09-13 19:08:49.377,1789337329.3778071,103,583
2026-09-13 19:08:49.966,1789337329.9668071,102,589
2026-09-13 19:08:50.957,1789337330.9573233,101,592
2026-09-13 19:08:51.422,1789337331.4223766,103,581
2026-09-13 19:08:51.992,1789337331.9923766,105,570
2026-09-13 19:08:52.407,1789337332.4071174,106,565
2026-09-13 19:08:52.982,1789337332.9821172,104,575
2026-09-13 19:08:53.392,1789337333.39258,103,581
2026-09-13 19:08:53.971,1789337333.9715803,104,579
2026-09-13 19:08:54.961,1789337334.9617465,105,570
2026-09-13 19:08:55.405,1789337335.4053211,104,575
2026-09-13 19:08:55.997,1789337335.9973211,101,592
2026-09-13 19:08:56.390,1789337336.3905306,99,604
2026-09-13 19:08:56.987,1789337336.9875305,101,597
2026-09-13 19:08:57.404,1789337337.4045215,103,581
2026-09-13 19:08:57.976,1789337337.9765215,105,572
2026-09-13 19:08:58.967,1789337338.967211,104,579
2026-09-13 19:08:59.378,1789337339.3789368,103,581
2026-09-13 19:08:59.956,1789337339.9569366,104,578
2026-09-13 19:09:00.432,1789337340.4324293,106,567
2026-09-13 19:09:00.992,1789337340.9924293,107,560
