timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-11 19:25:37.231,1789165537.2315035,400
2026-09-11 19:25:37.239,1789165537.2391958,494
2026-09-11 19:25:37.246,1789165537.2468882,717
2026-09-11 19:25:37.254,1789165537.2545805,858
2026-09-11 19:25:37.262,1789165537.2622728,841
2026-09-11 19:25:37.269,1789165537.269965,851
2026-09-11 19:25:37.277,1789165537.2776573,902
2026-09-11 19:25:37.285,1789165537.2853496,882
2026-09-11 19:25:37.293,1789165537.293042,817
2026-09-11 19:25:37.300,1789165537.3007343,754
2026-09-11 19:25:37.308,1789165537.3084266,722
2026-09-11 19:25:37.316,1789165537.316119,756
2026-09-11 19:25:37.323,1789165537.3238113,761
2026-09-11 19:25:37.331,1789165537.3315034,664
2026-09-11 19:25:37.339,1789165537.3391957,596
2026-09-11 19:25:37.346,1789165537.346888,606
2026-09-11 19:25:37.354,1789165537.3545804,552
2026-09-11 19:25:37.362,1789165537.3622727,465
2026-09-11 19:25:37.369,1789165537.369965,477
2026-09-11 19:25:37.377,1789165537.3776574,562
2026-09-11 19:25:37.385,1789165537.3853498,615
2026-09-11 19:25:37.393,1789165537.3930418,601
2026-09-11 19:25:37.400,1789165537.4007342,548
2026-09-11 19:25:37.408,1789165537.4084265,509
2026-09-11 19:25:37.416,1789165537.4161189,511
2026-09-11 19:25:37.423,1789165537.4238112,472
2026-09-11 19:25:37.431,1789165537.4315035,395
2026-09-11 19:25:37.439,1789165537.4391959,371
2026-09-11 19:25:37.446,1789165537.4468882,390
2026-09-11 19:25:37.454,1789165537.4545803,380
2026-09-11 19:25:37.462,1789165537.4622726,337
2026-09-11 19:25:37.469,1789165537.469965,295
2026-09-11 19:25:37.477,1789165537.4776573,288
2026-09-11 19:25:37.485,1789165537.4853497,317
2026-09-11 19:25:37.493,1789165537.493042,341
2026-09-11 19:25:37.500,1789165537.5007343,344
2026-09-11 19:25:37.508,1789165537.5084267,349
2026-09-11 19:25:37.516,1789165537.5161188,341
2026-09-11 19:25:37.523,1789165537.523811,293
2026-09-11 19:25:37.531,1789165537.5315034,252
2026-09-11 19:25:37.539,1789165537.5391958,254
2026-09-11 19:25:37.546,1789165537.546888,242
2026-09-11 19:25:37.554,1789165537.5545805,201
2026-09-11 19:25:37.562,1789165537.5622728,194
2026-09-11 19:25:37.569,1789165537.5699651,210
2026-09-11 19:25:37.577,1789165537.5776572,232
2026-09-11 19:25:37.585,1789165537.5853496,283
2026-09-11 19:25:37.593,1789165537.593042,344
2026-09-11 19:25:37.600,1789165537.6007342,341
2026-09-11 19:25:37.608,1789165537.6084266,232
2026-09-11 19:25:37.616,1789165537.616119,118
2026-09-11 19:25:37.623,1789165537.6238112,126
2026-09-11 19:25:37.631,1789165537.6315036,269
2026-09-11 19:25:37.639,1789165537.6391957,434
2026-09-11 19:25:37.646,1789165537.646888,521
2026-09-11 19:25:37.654,1789165537.6545804,613
2026-09-11 19:25:37.662,1789165537.6622727,819
2026-09-11 19:25:37.669,1789165537.669965,1178
2026-09-11 19:25:37.677,1789165537.6776574,1297
2026-09-11 19:25:37.685,1789165537.6853497,654
2026-09-11 19:25:37.693,1789165537.693042,-16
2026-09-11 19:25:37.700,1789165537.7007341,133
2026-09-11 19:25:37.708,1789165537.7084265,404
2026-09-11 19:25:37.716,1789165537.7161188,274
2026-09-11 19:25:37.723,1789165537.7238111,225
2026-09-11 19:25:37.731,1789165537.7315035,317
2026-09-11 19:25:37.739,1789165537.7391958,278
2026-09-11 19:25:37.746,1789165537.7468882,247
2026-09-11 19:25:37.754,1789165537.7545805,303
2026-09-11 19:25:37.762,1789165537.7622728,295
2026-09-11 19:25:37.769,1789165537.769965,218
2026-09-11 19:25:37.777,1789165537.7776573,145
2026-09-11 19:25:37.785,1789165537.7853496,99
2026-09-11 19:25:37.792,1789165537.7924497,104
2026-09-11 19:25:37.800,1789165537.800142,130
2026-09-11 19:25:37.807,1789165537.8078344,82
2026-09-11 19:25:37.815,1789165537.8155267,12
2026-09-11 19:25:37.823,1789165537.823219,26
2026-09-11 19:25:37.830,1789165537.8309112,72
2026-09-11 19:25:37.838,1789165537.8386035,70
2026-09-11 19:25:37.846,1789165537.8462958,77
2026-09-11 19:25:37.853,1789165537.8539882,126
2026-09-11 19:25:37.861,1789165537.8616805,172
2026-09-11 19:25:37.869,1789165537.8693728,191
2026-09-11 19:25:37.877,1789165537.8770652,218
2026-09-11 19:25:37.884,1789165537.8847575,206
2026-09-11 19:25:37.892,1789165537.8924496,133
2026-09-11 19:25:37.900,1789165537.900142,104
2026-09-11 19:25:37.907,1789165537.9078343,106
2026-09-11 19:25:37.915,1789165537.9155266,43
2026-09-11 19:25:37.923,1789165537.923219,-55
2026-09-11 19:25:37.930,1789165537.9309113,-77
2026-09-11 19:25:37.938,1789165537.9386036,-53
2026-09-11 19:25:37.946,1789165537.946296,-55
2026-09-11 19:25:37.953,1789165537.953988,-43
2026-09-11 19:25:37.961,1789165537.9616804,-2
2026-09-11 19:25:37.969,1789165537.9693727,0
2026-09-11 19:25:37.977,1789165537.977065,-16
2026-09-11 19:25:37.984,1789165537.9847574,-19
2026-09-11 19:25:37.992,1789165537.9924498,-80
2026-09-11 19:25:38.000,1789165538.000142,-288
2026-09-11 19:25:38.007,1789165538.0078344,-548
2026-09-11 19:25:38.015,1789165538.0155265,-640
2026-09-11 19:25:38.023,1789165538.0232189,-603
2026-09-11 19:25:38.030,1789165538.0309112,-601
2026-09-11 19:25:38.038,1789165538.0386035,-613
2026-09-11 19:25:38.046,1789165538.046296,-645
2026-09-11 19:25:38.053,1789165538.0539882,-725
2026-09-11 19:25:38.061,1789165538.0616806,-768
2026-09-11 19:25:38.069,1789165538.069373,-754
2026-09-11 19:25:38.077,1789165538.077065,-739
2026-09-11 19:25:38.084,1789165538.0847573,-725
2026-09-11 19:25:38.092,1789165538.0924497,-696
2026-09-11 19:25:38.100,1789165538.100142,-686
2026-09-11 19:25:38.107,1789165538.1078343,-710
2026-09-11 19:25:38.115,1789165538.1155267,-744
2026-09-11 19:25:38.123,1789165538.123219,-737
2026-09-11 19:25:38.130,1789165538.1309114,-674
2026-09-11 19:25:38.138,1789165538.1386034,-620
2026-09-11 19:25:38.146,1789165538.1462958,-601
2026-09-11 19:25:38.153,1789165538.1539881,-572
2026-09-11 19:25:38.161,1789165538.1616805,-543
2026-09-11 19:25:38.169,1789165538.1693728,-533
2026-09-11 19:25:38.177,1789165538.1770651,-523
2026-09-11 19:25:38.184,1789165538.1847575,-511
2026-09-11 19:25:38.192,1789165538.1924498,-506
2026-09-11 19:25:38.200,1789165538.200142,-506
2026-09-11 19:25:38.207,1789165538.2078342,-489
2026-09-11 19:25:38.215,1789165538.2155266,-475
2026-09-11 19:25:38.223,1789165538.223219,-499
2026-09-11 19:25:38.230,1789165538.2309113,-533
2026-09-11 19:25:38.238,1789165538.2386036,-548
2026-09-11 19:25:38.246,1789165538.246296,-567
2026-09-11 19:25:38.253,1789165538.2539883,-562
2026-09-11 19:25:38.261,1789165538.2616804,-511
2026-09-11 19:25:38.269,1789165538.2693727,-465
2026-09-11 19:25:38.277,1789165538.277065,-448
2026-09-11 19:25:38.284,1789165538.2847574,-438
2026-09-11 19:25:38.292,1789165538.2924497,-431
2026-09-11 19:25:38.300,1789165538.300142,-431
2026-09-11 19:25:38.307,1789165538.3078344,-451
2026-09-11 19:25:38.315,1789165538.3155267,-453
2026-09-11 19:25:38.323,1789165538.323219,-426
2026-09-11 19:25:38.330,1789165538.3309112,-400
2026-09-11 19:25:38.338,1789165538.3386035,-378
2026-09-11 19:25:38.346,1789165538.3462958,-385
2026-09-11 19:25:38.353,1789165538.353396,-417
2026-09-11 19:25:38.361,1789165538.3610883,-431
2026-09-11 19:25:38.368,1789165538.3687806,-397
2026-09-11 19:25:38.376,1789165538.376473,-295
2026-09-11 19:25:38.384,1789165538.3841653,-109
2026-09-11 19:25:38.391,1789165538.3918574,130
2026-09-11 19:25:38.399,1789165538.3995497,412
2026-09-11 19:25:38.407,1789165538.407242,460
2026-09-11 19:25:38.414,1789165538.4149344,-65
2026-09-11 19:25:38.422,1789165538.4226267,-550
2026-09-11 19:25:38.430,1789165538.430319,-368
2026-09-11 19:25:38.438,1789165538.4380114,-94
2026-09-11 19:25:38.445,1789165538.4457037,-157
2026-09-11 19:25:38.453,1789165538.4533958,-218
2026-09-11 19:25:38.461,1789165538.4610882,-194
2026-09-11 19:25:38.468,1789165538.4687805,-240
2026-09-11 19:25:38.476,1789165538.4764729,-283
2026-09-11 19:25:38.484,1789165538.4841652,-276
2026-09-11 19:25:38.491,1789165538.4918575,-293
2026-09-11 19:25:38.499,1789165538.4995499,-300
2026-09-11 19:25:38.507,1789165538.5072422,-261
2026-09-11 19:25:38.514,1789165538.5149343,-252
2026-09-11 19:25:38.522,1789165538.5226266,-278
2026-09-11 19:25:38.530,1789165538.530319,-274
2026-09-11 19:25:38.538,1789165538.5380113,-254
2026-09-11 19:25:38.545,1789165538.5457036,-252
2026-09-11 19:25:38.553,1789165538.553396,-242
2026-09-11 19:25:38.561,1789165538.5610883,-208
2026-09-11 19:25:38.568,1789165538.5687807,-172
2026-09-11 19:25:38.576,1789165538.5764728,-150
2026-09-11 19:25:38.584,1789165538.584165,-123
2026-09-11 19:25:38.591,1789165538.5918574,-101
2026-09-11 19:25:38.599,1789165538.5995498,-92
2026-09-11 19:25:38.607,1789165538.607242,-92
2026-09-11 19:25:38.614,1789165538.6149344,-116
2026-09-11 19:25:38.622,1789165538.6226268,-135
2026-09-11 19:25:38.630,1789165538.630319,-116
2026-09-11 19:25:38.638,1789165538.6380112,-97
2026-09-11 19:25:38.645,1789165538.6457036,-126
2026-09-11 19:25:38.653,1789165538.653396,-152
2026-09-11 19:25:38.661,1789165538.6610882,-162
2026-09-11 19:25:38.668,1789165538.6687806,-184
2026-09-11 19:25:38.676,1789165538.676473,-198
2026-09-11 19:25:38.684,1789165538.6841652,-191
2026-09-11 19:25:38.691,1789165538.6918576,-206
2026-09-11 19:25:38.699,1789165538.6995497,-215
2026-09-11 19:25:38.707,1789165538.707242,-162
2026-09-11 19:25:38.714,1789165538.7149343,-75
2026-09-11 19:25:38.722,1789165538.7226267,-26
2026-09-11 19:25:38.730,1789165538.730319,-4
2026-09-11 19:25:38.738,1789165538.7380114,53
2026-09-11 19:25:38.745,1789165538.7457037,145
2026-09-11 19:25:38.753,1789165538.753396,194
2026-09-11 19:25:38.761,1789165538.7610881,167
2026-09-11 19:25:38.768,1789165538.7687805,143
2026-09-11 19:25:38.776,1789165538.7764728,174
2026-09-11 19:25:38.784,1789165538.7841651,218
2026-09-11 19:25:38.791,1789165538.7918575,203
2026-09-11 19:25:38.799,1789165538.7995498,162
2026-09-11 19:25:38.807,1789165538.8072422,150
2026-09-11 19:25:38.814,1789165538.8149345,174
2026-09-11 19:25:38.822,1789165538.8226266,206
2026-09-11 19:25:38.830,1789165538.830319,210
2026-09-11 19:25:38.838,1789165538.8380113,194
2026-09-11 19:25:38.845,1789165538.8457036,164
2026-09-11 19:25:38.853,1789165538.853396,123
2026-09-11 19:25:38.861,1789165538.8610883,87
2026-09-11 19:25:38.868,1789165538.8687806,70
2026-09-11 19:25:38.876,1789165538.876473,82
2026-09-11 19:25:38.884,1789165538.8841653,118
2026-09-11 19:25:38.891,1789165538.8918574,143
2026-09-11 19:25:38.899,1789165538.8995497,140
2026-09-11 19:25:38.907,1789165538.907242,143
2026-09-11 19:25:38.914,1789165538.9143424,147
2026-09-11 19:25:38.922,1789165538.9220347,135
2026-09-11 19:25:38.929,1789165538.929727,116
2026-09-11 19:25:38.937,1789165538.9374194,111
2026-09-11 19:25:38.945,1789165538.9451118,121
2026-09-11 19:25:38.952,1789165538.9528039,143
2026-09-11 19:25:38.960,1789165538.9604962,155
2026-09-11 19:25:38.968,1789165538.9681885,138
2026-09-11 19:25:38.975,1789165538.9758809,121
2026-09-11 19:25:38.983,1789165538.9835732,113
2026-09-11 19:25:38.991,1789165538.9912655,111
2026-09-11 19:25:38.998,1789165538.9989579,130
2026-09-11 19:25:39.006,1789165539.0066502,164
2026-09-11 19:25:39.014,1789165539.0143423,181
2026-09-11 19:25:39.022,1789165539.0220346,177
2026-09-11 19:25:39.029,1789165539.029727,157
2026-09-11 19:25:39.037,1789165539.0374193,123
2026-09-11 19:25:39.045,1789165539.0451117,89
2026-09-11 19:25:39.052,1789165539.052804,67
2026-09-11 19:25:39.060,1789165539.0604963,63
2026-09-11 19:25:39.068,1789165539.0681887,48
2026-09-11 19:25:39.075,1789165539.0758808,29
2026-09-11 19:25:39.083,1789165539.083573,21
2026-09-11 19:25:39.091,1789165539.0912654,14
2026-09-11 19:25:39.098,1789165539.0989578,-7
2026-09-11 19:25:39.106,1789165539.10665,-7
2026-09-11 19:25:39.114,1789165539.1143425,99
2026-09-11 19:25:39.122,1789165539.1220348,339
2026-09-11 19:25:39.129,1789165539.1297271,623
2026-09-11 19:25:39.137,1789165539.1374192,897
2026-09-11 19:25:39.145,1789165539.1451116,894
2026-09-11 19:25:39.152,1789165539.152804,310
2026-09-11 19:25:39.160,1789165539.1604962,-223
2026-09-11 19:25:39.168,1789165539.1681886,-80
2026-09-11 19:25:39.175,1789165539.175881,177
2026-09-11 19:25:39.183,1789165539.1835732,143
2026-09-11 19:25:39.191,1789165539.1912656,92
2026-09-11 19:25:39.198,1789165539.1989577,84
2026-09-11 19:25:39.206,1789165539.20665,26
2026-09-11 19:25:39.214,1789165539.2143424,-4
2026-09-11 19:25:39.222,1789165539.2220347,29
2026-09-11 19:25:39.229,1789165539.229727,75
2026-09-11 19:25:39.237,1789165539.2374194,116
2026-09-11 19:25:39.245,1789165539.2451117,130
2026-09-11 19:25:39.252,1789165539.252804,109
2026-09-11 19:25:39.260,1789165539.2604961,99
2026-09-11 19:25:39.268,1789165539.2681885,118
2026-09-11 19:25:39.275,1789165539.2758808,128
2026-09-11 19:25:39.283,1789165539.2835732,143
2026-09-11 19:25:39.291,1789165539.2912655,179
2026-09-11 19:25:39.298,1789165539.2989578,194
2026-09-11 19:25:39.306,1789165539.3066502,189
2026-09-11 19:25:39.314,1789165539.3143425,179
2026-09-11 19:25:39.322,1789165539.3220346,157
2026-09-11 19:25:39.329,1789165539.329727,133
2026-09-11 19:25:39.337,1789165539.3374193,128
2026-09-11 19:25:39.345,1789165539.3451116,147
2026-09-11 19:25:39.352,1789165539.352804,177
2026-09-11 19:25:39.360,1789165539.3604963,177
2026-09-11 19:25:39.368,1789165539.3681886,169
2026-09-11 19:25:39.375,1789165539.375881,169
2026-09-11 19:25:39.383,1789165539.383573,162
2026-09-11 19:25:39.391,1789165539.3912654,169
2026-09-11 19:25:39.398,1789165539.3989577,177
2026-09-11 19:25:39.406,1789165539.40665,143
2026-09-11 19:25:39.414,1789165539.4143424,94
2026-09-11 19:25:39.422,1789165539.4220347,48
2026-09-11 19:25:39.429,1789165539.429727,19
2026-09-11 19:25:39.437,1789165539.4374194,0
2026-09-11 19:25:39.445,1789165539.4451118,-24
2026-09-11 19:25:39.452,1789165539.4528039,-43
2026-09-11 19:25:39.460,1789165539.4604962,-41
2026-09-11 19:25:39.468,1789165539.4681885,-46
2026-09-11 19:25:39.475,1789165539.475319,-70
2026-09-11 19:25:39.483,1789165539.4830112,-80
2026-09-11 19:25:39.490,1789165539.4907036,-65
2026-09-11 19:25:39.498,1789165539.498396,-48
2026-09-11 19:25:39.506,1789165539.5060883,-48
2026-09-11 19:25:39.513,1789165539.5137804,-48
2026-09-11 19:25:39.521,1789165539.5214727,-33
2026-09-11 19:25:39.529,1789165539.529165,-33
2026-09-11 19:25:39.536,1789165539.5368574,-43
2026-09-11 19:25:39.544,1789165539.5445497,-29
2026-09-11 19:25:39.552,1789165539.552242,-33
2026-09-11 19:25:39.559,1789165539.5599344,-75
