timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-13 19:54:33.690,1789340073.6907277,-131,-939,254
2026-09-13 19:54:33.710,1789340073.7107277,-131,-934,256
2026-09-13 19:54:33.730,1789340073.7307277,-131,-936,259
2026-09-13 19:54:33.750,1789340073.7507277,-135,-935,249
2026-09-13 19:54:33.770,1789340073.7707276,-129,-943,248
2026-09-13 19:54:33.790,1789340073.7907276,-118,-947,263
2026-09-13 19:54:33.810,1789340073.8107276,-124,-946,259
2026-09-13 19:54:33.830,1789340073.8307278,-132,-938,254
2026-09-13 19:54:33.850,1789340073.8507278,-134,-936,252
2026-09-13 19:54:33.870,1789340073.8707278,-138,-935,260
2026-09-13 19:54:33.890,1789340073.8907278,-139,-936,259
2026-09-13 19:54:33.910,1789340073.9107277,-130,-942,255
2026-09-13 19:54:33.930,1789340073.9307277,-126,-942,253
2026-09-13 19:54:33.950,1789340073.9507277,-127,-943,255
2026-09-13 19:54:33.970,1789340073.9707277,-128,-943,254
2026-09-13 19:54:33.990,1789340073.9907277,-125,-943,252
2026-09-13 19:54:34.010,1789340074.0107276,-122,-940,253
2026-09-13 19:54:34.030,1789340074.0307276,-124,-941,254
2026-09-13 19:54:34.050,1789340074.0507276,-128,-939,254
2026-09-13 19:54:34.070,1789340074.0707278,-127,-943,256
2026-09-13 19:54:34.090,1789340074.0907278,-120,-941,258
2026-09-13 19:54:34.110,1789340074.1107278,-116,-940,248
2026-09-13 19:54:34.130,1789340074.1307278,-119,-942,252
2026-09-13 19:54:34.150,1789340074.1507277,-125,-938,253
2026-09-13 19:54:34.170,1789340074.1707277,-133,-938,253
2026-09-13 19:54:34.190,1789340074.1907277,-128,-941,253
2026-09-13 19:54:34.210,1789340074.2107277,-125,-943,252
2026-09-13 19:54:34.230,1789340074.2307277,-125,-945,251
2026-09-13 19:54:34.250,1789340074.2507277,-120,-946,249
2026-09-13 19:54:34.270,1789340074.2707276,-122,-943,252
2026-09-13 19:54:34.290,1789340074.2907276,-120,-939,254
2026-09-13 19:54:34.310,1789340074.3107276,-120,-937,256
2026-09-13 19:54:34.330,1789340074.3307278,-118,-938,255
2026-09-13 19:54:34.350,1789340074.3507278,-118,-940,249
2026-09-13 19:54:34.370,1789340074.3707278,-125,-939,245
2026-09-13 19:54:34.390,1789340074.3907278,-127,-941,246
2026-09-13 19:54:34.397,1789340074.3979216,-115,-944,253
2026-09-13 19:54:34.417,1789340074.4179215,-118,-945,255
2026-09-13 19:54:34.437,1789340074.4379215,-122,-940,257
2026-09-13 19:54:34.457,1789340074.4579215,-113,-935,252
2026-09-13 19:54:34.477,1789340074.4779215,-108,-933,243
2026-09-13 19:54:34.497,1789340074.4979215,-116,-938,222
2026-09-13 19:54:34.517,1789340074.5179214,-112,-952,214
2026-09-13 19:54:34.537,1789340074.5379217,-117,-952,245
2026-09-13 19:54:34.557,1789340074.5579216,-137,-951,248
2026-09-13 19:54:34.577,1789340074.5779216,-139,-955,238
2026-09-13 19:54:34.597,1789340074.5979216,-128,-953,230
2026-09-13 19:54:34.617,1789340074.6179216,-128,-952,233
2026-09-13 19:54:34.637,1789340074.6379216,-131,-943,236
2026-09-13 19:54:34.657,1789340074.6579216,-134,-944,237
2026-09-13 19:54:34.677,1789340074.6779215,-135,-949,237
2026-09-13 19:54:34.697,1789340074.6979215,-135,-951,235
2026-09-13 19:54:34.717,1789340074.7179215,-134,-952,239
2026-09-13 19:54:34.737,1789340074.7379215,-135,-949,244
2026-09-13 19:54:34.757,1789340074.7579215,-137,-944,244
2026-09-13 19:54:34.777,1789340074.7779217,-136,-945,242
2026-09-13 19:54:34.797,1789340074.7979217,-133,-945,241
2026-09-13 19:54:34.817,1789340074.8179216,-131,-948,243
2026-09-13 19:54:34.837,1789340074.8379216,-130,-949,242
2026-09-13 19:54:34.857,1789340074.8579216,-132,-945,234
2026-09-13 19:54:34.877,1789340074.8779216,-129,-951,235
2026-09-13 19:54:34.897,1789340074.8979216,-129,-957,245
2026-09-13 19:54:34.917,1789340074.9179215,-130,-946,242
2026-09-13 19:54:34.937,1789340074.9379215,-128,-943,247
2026-09-13 19:54:34.957,1789340074.9579215,-132,-942,247
2026-09-13 19:54:34.977,1789340074.9779215,-134,-943,248
2026-09-13 19:54:34.997,1789340074.9979215,-134,-939,251
2026-09-13 19:54:35.017,1789340075.0179214,-136,-939,251
2026-09-13 19:54:35.037,1789340075.0379217,-134,-940,252
2026-09-13 19:54:35.057,1789340075.0579216,-134,-940,251
2026-09-13 19:54:35.077,1789340075.0779216,-134,-940,251
2026-09-13 19:54:35.097,1789340075.0979216,-131,-941,253
2026-09-13 19:54:35.105,1789340075.105237,-136,-940,252
2026-09-13 19:54:35.125,1789340075.125237,-134,-940,254
2026-09-13 19:54:35.145,1789340075.145237,-135,-940,256
2026-09-13 19:54:35.165,1789340075.165237,-135,-941,255
2026-09-13 19:54:35.185,1789340075.185237,-134,-939,253
2026-09-13 19:54:35.205,1789340075.205237,-131,-937,251
2026-09-13 19:54:35.225,1789340075.225237,-133,-939,251
2026-09-13 19:54:35.245,1789340075.245237,-131,-942,255
2026-09-13 19:54:35.265,1789340075.265237,-132,-941,257
2026-09-13 19:54:35.285,1789340075.285237,-134,-941,242
2026-09-13 19:54:35.305,1789340075.305237,-128,-944,251
2026-09-13 19:54:35.325,1789340075.325237,-130,-947,254
2026-09-13 19:54:35.345,1789340075.345237,-129,-949,252
2026-09-13 19:54:35.365,1789340075.365237,-124,-945,249
2026-09-13 19:54:35.385,1789340075.385237,-125,-945,255
2026-09-13 19:54:35.405,1789340075.405237,-135,-936,257
2026-09-13 19:54:35.425,1789340075.425237,-138,-932,254
2026-09-13 19:54:35.445,1789340075.445237,-140,-937,253
2026-09-13 19:54:35.465,1789340075.465237,-138,-942,249
2026-09-13 19:54:35.485,1789340075.4852371,-132,-946,246
2026-09-13 19:54:35.505,1789340075.505237,-129,-947,243
2026-09-13 19:54:35.525,1789340075.525237,-129,-950,244
2026-09-13 19:54:35.545,1789340075.545237,-129,-948,245
2026-09-13 19:54:35.565,1789340075.565237,-132,-947,244
2026-09-13 19:54:35.585,1789340075.585237,-129,-945,242
2026-09-13 19:54:35.605,1789340075.605237,-128,-949,239
2026-09-13 19:54:35.625,1789340075.625237,-124,-942,246
2026-09-13 19:54:35.645,1789340075.645237,-124,-945,245
2026-09-13 19:54:35.665,1789340075.665237,-125,-946,246
2026-09-13 19:54:35.685,1789340075.685237,-127,-943,243
2026-09-13 19:54:35.705,1789340075.705237,-127,-950,244
2026-09-13 19:54:35.725,1789340075.725237,-130,-942,248
2026-09-13 19:54:35.745,1789340075.745237,-135,-939,252
2026-09-13 19:54:35.765,1789340075.765237,-135,-941,249
2026-09-13 19:54:35.785,1789340075.785237,-134,-941,245
2026-09-13 19:54:35.805,1789340075.805237,-130,-944,241
2026-09-13 19:54:35.812,1789340075.8127663,-127,-946,241
2026-09-13 19:54:35.832,1789340075.8327663,-130,-945,243
2026-09-13 19:54:35.852,1789340075.8527663,-130,-943,243
2026-09-13 19:54:35.872,1789340075.8727663,-127,-943,245
2026-09-13 19:54:35.892,1789340075.8927662,-128,-946,244
2026-09-13 19:54:35.912,1789340075.9127662,-125,-944,243
2026-09-13 19:54:35.932,1789340075.9327662,-127,-942,243
2026-09-13 19:54:35.952,1789340075.9527664,-126,-946,243
2026-09-13 19:54:35.972,1789340075.9727664,-127,-945,245
2026-09-13 19:54:35.992,1789340075.9927664,-128,-946,243
2026-09-13 19:54:36.012,1789340076.0127664,-129,-945,243
2026-09-13 19:54:36.032,1789340076.0327663,-131,-943,242
2026-09-13 19:54:36.052,1789340076.0527663,-130,-945,243
2026-09-13 19:54:36.072,1789340076.0727663,-131,-944,242
2026-09-13 19:54:36.092,1789340076.0927663,-131,-945,233
2026-09-13 19:54:36.112,1789340076.1127663,-125,-948,248
2026-09-13 19:54:36.132,1789340076.1327662,-129,-949,252
2026-09-13 19:54:36.152,1789340076.1527662,-131,-949,239
2026-09-13 19:54:36.172,1789340076.1727662,-131,-947,223
2026-09-13 19:54:36.192,1789340076.1927664,-135,-951,229
2026-09-13 19:54:36.212,1789340076.2127664,-138,-950,240
2026-09-13 19:54:36.232,1789340076.2327664,-135,-953,230
2026-09-13 19:54:36.252,1789340076.2527664,-136,-953,240
2026-09-13 19:54:36.272,1789340076.2727664,-140,-946,243
2026-09-13 19:54:36.292,1789340076.2927663,-137,-951,244
2026-09-13 19:54:36.312,1789340076.3127663,-127,-948,246
2026-09-13 19:54:36.332,1789340076.3327663,-121,-943,248
2026-09-13 19:54:36.352,1789340076.3527663,-128,-941,246
2026-09-13 19:54:36.372,1789340076.3727663,-130,-944,247
2026-09-13 19:54:36.392,1789340076.3927662,-132,-945,247
2026-09-13 19:54:36.412,1789340076.4127662,-130,-947,246
2026-09-13 19:54:36.432,1789340076.4327662,-124,-943,246
2026-09-13 19:54:36.452,1789340076.4527664,-125,-946,247
2026-09-13 19:54:36.472,1789340076.4727664,-127,-946,251
2026-09-13 19:54:36.492,1789340076.4927664,-127,-941,249
2026-09-13 19:54:36.512,1789340076.5127664,-129,-943,254
2026-09-13 19:54:36.520,1789340076.5202043,-127,-940,253
2026-09-13 19:54:36.540,1789340076.5402043,-127,-939,252
2026-09-13 19:54:36.560,1789340076.5602043,-125,-941,253
2026-09-13 19:54:36.580,1789340076.5802042,-125,-941,249
2026-09-13 19:54:36.600,1789340076.6002042,-124,-939,250
2026-09-13 19:54:36.620,1789340076.6202042,-127,-942,250
2026-09-13 19:54:36.640,1789340076.6402042,-125,-943,250
2026-09-13 19:54:36.660,1789340076.6602044,-118,-941,251
2026-09-13 19:54:36.680,1789340076.6802044,-121,-942,251
2026-09-13 19:54:36.700,1789340076.7002044,-125,-942,255
2026-09-13 19:54:36.720,1789340076.7202044,-129,-941,254
2026-09-13 19:54:36.740,1789340076.7402043,-128,-943,252
2026-09-13 19:54:36.760,1789340076.7602043,-125,-941,249
2026-09-13 19:54:36.780,1789340076.7802043,-124,-941,253
2026-09-13 19:54:36.800,1789340076.8002043,-124,-944,255
2026-09-13 19:54:36.820,1789340076.8202043,-131,-941,253
2026-09-13 19:54:36.840,1789340076.8402042,-129,-939,253
2026-09-13 19:54:36.860,1789340076.8602042,-123,-941,257
2026-09-13 19:54:36.880,1789340076.8802042,-126,-940,243
2026-09-13 19:54:36.900,1789340076.9002044,-116,-946,248
2026-09-13 19:54:36.920,1789340076.9202044,-117,-951,255
2026-09-13 19:54:36.940,1789340076.9402044,-115,-951,255
2026-09-13 19:54:36.960,1789340076.9602044,-122,-941,244
2026-09-13 19:54:36.980,1789340076.9802043,-124,-941,246
2026-09-13 19:54:37.000,1789340077.0002043,-133,-937,252
2026-09-13 19:54:37.020,1789340077.0202043,-128,-939,251
2026-09-13 19:54:37.040,1789340077.0402043,-119,-946,251
2026-09-13 19:54:37.060,1789340077.0602043,-117,-947,249
2026-09-13 19:54:37.080,1789340077.0802042,-123,-947,249
2026-09-13 19:54:37.100,1789340077.1002042,-117,-947,247
2026-09-13 19:54:37.120,1789340077.1202042,-116,-944,246
2026-09-13 19:54:37.140,1789340077.1402042,-114,-944,248
2026-09-13 19:54:37.160,1789340077.1602044,-114,-945,246
2026-09-13 19:54:37.180,1789340077.1802044,-116,-946,246
2026-09-13 19:54:37.200,1789340077.2002044,-110,-946,255
2026-09-13 19:54:37.220,1789340077.2202044,-112,-943,241
2026-09-13 19:54:37.227,1789340077.2274587,-109,-945,246
2026-09-13 19:54:37.247,1789340077.2474587,-116,-941,245
2026-09-13 19:54:37.267,1789340077.2674587,-110,-948,250
2026-09-13 19:54:37.287,1789340077.2874587,-108,-947,247
2026-09-13 19:54:37.307,1789340077.3074586,-109,-947,246
2026-09-13 19:54:37.327,1789340077.3274586,-108,-944,252
2026-09-13 19:54:37.347,1789340077.3474586,-109,-941,252
2026-09-13 19:54:37.367,1789340077.3674588,-108,-940,256
2026-09-13 19:54:37.387,1789340077.3874588,-108,-939,256
2026-09-13 19:54:37.407,1789340077.4074588,-104,-935,251
2026-09-13 19:54:37.427,1789340077.4274588,-106,-931,233
2026-09-13 19:54:37.447,1789340077.4474587,-105,-937,236
2026-09-13 19:54:37.467,1789340077.4674587,-118,-947,231
2026-09-13 19:54:37.487,1789340077.4874587,-119,-954,236
2026-09-13 19:54:37.507,1789340077.5074587,-123,-952,234
2026-09-13 19:54:37.527,1789340077.5274587,-126,-950,225
2026-09-13 19:54:37.547,1789340077.5474586,-125,-954,220
2026-09-13 19:54:37.567,1789340077.5674586,-127,-961,216
2026-09-13 19:54:37.587,1789340077.5874586,-125,-962,220
2026-09-13 19:54:37.607,1789340077.6074588,-128,-963,210
2026-09-13 19:54:37.627,1789340077.6274588,-111,-965,227
2026-09-13 19:54:37.647,1789340077.6474588,-125,-955,243
2026-09-13 19:54:37.667,1789340077.6674588,-130,-948,229
2026-09-13 19:54:37.687,1789340077.6874588,-120,-947,217
2026-09-13 19:54:37.707,1789340077.7074587,-122,-954,225
2026-09-13 19:54:37.727,1789340077.7274587,-125,-950,231
2026-09-13 19:54:37.747,1789340077.7474587,-128,-946,236
2026-09-13 19:54:37.767,1789340077.7674587,-133,-947,242
2026-09-13 19:54:37.787,1789340077.7874587,-137,-949,242
2026-09-13 19:54:37.807,1789340077.8074586,-134,-951,242
2026-09-13 19:54:37.827,1789340077.8274586,-130,-949,241
2026-09-13 19:54:37.847,1789340077.8474586,-126,-949,238
2026-09-13 19:54:37.867,1789340077.8674588,-126,-947,237
2026-09-13 19:54:37.887,1789340077.8874588,-124,-947,238
2026-09-13 19:54:37.907,1789340077.9074588,-122,-947,238
2026-09-13 19:54:37.927,1789340077.9274588,-123,-949,239
2026-09-13 19:54:37.934,1789340077.9346828,-126,-942,239
