timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:55:35.211,1789340135.2111437,75,800
2026-09-13 19:55:35.948,1789340135.9481437,81,737
2026-09-13 19:55:36.937,1789340136.9379792,82,729
2026-09-13 19:55:37.928,1789340137.9284213,82,735
2026-09-13 19:55:38.201,1789340138.2015922,80,753
2026-09-13 19:55:38.918,1789340138.9185925,84,717
2026-09-13 19:55:39.953,1789340139.9530075,85,706
2026-09-13 19:55:40.945,1789340140.9455843,79,757
2026-09-13 19:55:41.177,1789340141.1779385,75,804
2026-09-13 19:55:41.932,1789340141.9329386,79,755
2026-09-13 19:55:42.923,1789340142.923164,82,729
2026-09-13 19:55:43.958,1789340143.9582376,78,766
2026-09-13 19:55:44.947,1789340144.9479628,76,787
2026-09-13 19:55:45.245,1789340145.245463,80,747
2026-09-13 19:55:45.985,1789340145.9854627,81,740
2026-09-13 19:55:46.928,1789340146.928017,77,776
2026-09-13 19:55:47.922,1789340147.9227922,74,814
2026-09-13 19:55:48.204,1789340148.2049582,81,744
2026-09-13 19:55:48.952,1789340148.952958,80,748
2026-09-13 19:55:49.942,1789340149.9427726,77,784
2026-09-13 19:55:50.933,1789340150.9338706,75,800
2026-09-13 19:55:51.922,1789340151.9229004,79,756
2026-09-13 19:55:52.168,1789340152.1681805,77,777
2026-09-13 19:55:52.958,1789340152.9581807,76,790
2026-09-13 19:55:53.947,1789340153.9478152,76,788
2026-09-13 19:55:54.938,1789340154.938273,82,731
2026-09-13 19:55:55.144,1789340155.144941,81,740
2026-09-13 19:55:55.927,1789340155.927941,77,783
2026-09-13 19:55:56.920,1789340156.920103,74,814
2026-09-13 19:55:57.952,1789340157.9528348,80,748
2026-09-13 19:55:58.165,1789340158.1651366,79,762
2026-09-13 19:55:58.943,1789340158.9431365,77,778
2026-09-13 19:55:59.934,1789340159.934992,79,761
2026-09-13 19:56:00.922,1789340160.9228337,83,724
2026-09-13 19:56:01.144,1789340161.144972,80,752
2026-09-13 19:56:01.912,1789340161.912972,78,768
2026-09-13 19:56:02.948,1789340162.9482691,78,766
2026-09-13 19:56:03.938,1789340163.938286,81,738
2026-09-13 19:56:04.115,1789340164.11504,78,771
2026-09-13 19:56:04.928,1789340164.9280403,74,813
2026-09-13 19:56:05.920,1789340165.9202409,76,790
2026-09-13 19:56:06.953,1789340166.9533007,80,747
2026-09-13 19:56:07.988,1789340167.9882278,77,782
2026-09-13 19:56:08.188,1789340168.1881475,76,792
2026-09-13 19:56:08.978,1789340168.9781475,76,790
2026-09-13 19:56:09.923,1789340169.92355,75,802
2026-09-13 19:56:10.960,1789340170.96093,75,804
2026-09-13 19:56:11.948,1789340171.948087,74,806
2026-09-13 19:56:12.937,1789340172.9377978,76,791
2026-09-13 19:56:13.150,1789340173.15083,74,812
2026-09-13 19:56:13.972,1789340173.9728303,73,822
2026-09-13 19:56:14.918,1789340174.9180703,70,855
2026-09-13 19:56:15.998,1789340175.9981332,71,842
2026-09-13 19:56:16.943,1789340176.943275,70,862
2026-09-13 19:56:17.933,1789340177.9336927,68,883
2026-09-13 19:56:18.922,1789340178.922968,68,877
2026-09-13 19:56:19.917,1789340179.917549,70,857
2026-09-13 19:56:20.032,1789340180.0328677,69,875
2026-09-13 19:56:20.947,1789340180.9478674,66,915
2026-09-13 19:56:21.938,1789340181.938375,67,891
2026-09-13 19:56:22.928,1789340182.9280353,67,897
2026-09-13 19:56:23.918,1789340183.918059,68,877
2026-09-13 19:56:24.955,1789340184.955121,69,865
2026-09-13 19:56:25.943,1789340185.9430103,72,837
2026-09-13 19:56:26.094,1789340186.0945368,72,828
2026-09-13 19:56:26.933,1789340186.9335368,72,839
2026-09-13 19:56:27.922,1789340187.9229093,69,871
2026-09-13 19:56:28.918,1789340188.9181132,67,900
2026-09-13 19:56:29.948,1789340189.9487467,64,938
2026-09-13 19:56:30.938,1789340190.9380813,63,950
2026-09-13 19:56:31.928,1789340191.9281034,63,947
2026-09-13 19:56:32.918,1789340192.9182107,62,968
2026-09-13 19:56:33.952,1789340193.9529467,62,962
