timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-13 19:55:28.553,1789340128.5539017,12
2026-09-13 19:55:28.561,1789340128.561594,0
2026-09-13 19:55:28.569,1789340128.5692863,4
2026-09-13 19:55:28.576,1789340128.5769787,24
2026-09-13 19:55:28.584,1789340128.584671,38
2026-09-13 19:55:28.592,1789340128.592363,46
2026-09-13 19:55:28.600,1789340128.6000555,70
2026-09-13 19:55:28.607,1789340128.6077478,92
2026-09-13 19:55:28.615,1789340128.6154401,80
2026-09-13 19:55:28.623,1789340128.6231325,60
2026-09-13 19:55:28.630,1789340128.6308248,60
2026-09-13 19:55:28.638,1789340128.6385171,50
2026-09-13 19:55:28.646,1789340128.6462095,26
2026-09-13 19:55:28.653,1789340128.6539016,33
2026-09-13 19:55:28.661,1789340128.661594,58
2026-09-13 19:55:28.669,1789340128.6692863,53
2026-09-13 19:55:28.676,1789340128.6769786,38
2026-09-13 19:55:28.684,1789340128.684671,46
2026-09-13 19:55:28.692,1789340128.6923633,50
2026-09-13 19:55:28.700,1789340128.7000556,46
2026-09-13 19:55:28.707,1789340128.707748,38
2026-09-13 19:55:28.715,1789340128.71544,53
2026-09-13 19:55:28.723,1789340128.7231324,179
2026-09-13 19:55:28.730,1789340128.7308247,521
2026-09-13 19:55:28.738,1789340128.738517,1020
2026-09-13 19:55:28.746,1789340128.7462094,1290
2026-09-13 19:55:28.753,1789340128.7539017,826
2026-09-13 19:55:28.761,1789340128.761594,-50
2026-09-13 19:55:28.769,1789340128.7692864,-293
2026-09-13 19:55:28.776,1789340128.7769785,7
2026-09-13 19:55:28.784,1789340128.7846708,9
2026-09-13 19:55:28.792,1789340128.7923632,-121
2026-09-13 19:55:28.800,1789340128.8000555,-50
2026-09-13 19:55:28.807,1789340128.8077478,0
2026-09-13 19:55:28.815,1789340128.8154402,-36
2026-09-13 19:55:28.823,1789340128.8231325,-26
2026-09-13 19:55:28.830,1789340128.8308249,0
2026-09-13 19:55:28.838,1789340128.8385172,-9
2026-09-13 19:55:28.846,1789340128.8462093,9
2026-09-13 19:55:28.853,1789340128.8539016,36
2026-09-13 19:55:28.861,1789340128.861594,26
2026-09-13 19:55:28.868,1789340128.868755,21
2026-09-13 19:55:28.876,1789340128.8764474,46
2026-09-13 19:55:28.884,1789340128.8841398,53
2026-09-13 19:55:28.891,1789340128.891832,41
2026-09-13 19:55:28.899,1789340128.8995245,63
2026-09-13 19:55:28.907,1789340128.9072165,101
2026-09-13 19:55:28.914,1789340128.914909,109
2026-09-13 19:55:28.922,1789340128.9226012,111
2026-09-13 19:55:28.930,1789340128.9302936,133
2026-09-13 19:55:28.937,1789340128.937986,157
2026-09-13 19:55:28.945,1789340128.9456782,181
2026-09-13 19:55:28.953,1789340128.9533706,215
2026-09-13 19:55:28.961,1789340128.961063,257
2026-09-13 19:55:28.968,1789340128.968755,281
2026-09-13 19:55:28.976,1789340128.9764473,281
2026-09-13 19:55:28.984,1789340128.9841397,281
2026-09-13 19:55:28.991,1789340128.991832,293
2026-09-13 19:55:28.999,1789340128.9995244,281
2026-09-13 19:55:29.007,1789340129.0072167,218
2026-09-13 19:55:29.014,1789340129.014909,130
2026-09-13 19:55:29.022,1789340129.0226014,55
2026-09-13 19:55:29.030,1789340129.0302935,4
2026-09-13 19:55:29.037,1789340129.0379858,-24
2026-09-13 19:55:29.045,1789340129.0456781,-41
2026-09-13 19:55:29.053,1789340129.0533705,-58
2026-09-13 19:55:29.061,1789340129.0610628,-67
2026-09-13 19:55:29.068,1789340129.0687551,-63
2026-09-13 19:55:29.076,1789340129.0764475,-55
2026-09-13 19:55:29.084,1789340129.0841398,-55
2026-09-13 19:55:29.091,1789340129.091832,-43
