timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-13 19:33:05.274,1789338785.2746766,266
2026-09-13 19:33:05.282,1789338785.282369,254
2026-09-13 19:33:05.290,1789338785.2900612,223
2026-09-13 19:33:05.297,1789338785.2977536,167
2026-09-13 19:33:05.305,1789338785.305446,99
2026-09-13 19:33:05.313,1789338785.313138,36
2026-09-13 19:33:05.320,1789338785.3208303,-21
2026-09-13 19:33:05.328,1789338785.3285227,-65
2026-09-13 19:33:05.336,1789338785.336215,-87
2026-09-13 19:33:05.343,1789338785.3439074,-104
2026-09-13 19:33:05.351,1789338785.3515997,-116
2026-09-13 19:33:05.359,1789338785.359292,-116
2026-09-13 19:33:05.366,1789338785.3669844,-109
2026-09-13 19:33:05.374,1789338785.3746765,-104
2026-09-13 19:33:05.382,1789338785.3823688,-104
2026-09-13 19:33:05.390,1789338785.3900611,-104
2026-09-13 19:33:05.397,1789338785.3977535,-97
2026-09-13 19:33:05.405,1789338785.4054458,-87
2026-09-13 19:33:05.413,1789338785.4131382,-80
2026-09-13 19:33:05.420,1789338785.4208305,-72
2026-09-13 19:33:05.428,1789338785.4285228,-70
2026-09-13 19:33:05.436,1789338785.436215,-67
2026-09-13 19:33:05.443,1789338785.4439073,-55
2026-09-13 19:33:05.451,1789338785.4515996,-48
2026-09-13 19:33:05.459,1789338785.459292,-50
2026-09-13 19:33:05.466,1789338785.4669843,-48
2026-09-13 19:33:05.474,1789338785.4746766,-41
2026-09-13 19:33:05.482,1789338785.482369,-38
2026-09-13 19:33:05.490,1789338785.4900613,-36
2026-09-13 19:33:05.497,1789338785.4977534,-36
2026-09-13 19:33:05.505,1789338785.5054457,-36
2026-09-13 19:33:05.513,1789338785.513138,-33
2026-09-13 19:33:05.520,1789338785.5208304,-29
2026-09-13 19:33:05.528,1789338785.5285227,-31
2026-09-13 19:33:05.536,1789338785.536215,-33
2026-09-13 19:33:05.543,1789338785.5439074,-31
2026-09-13 19:33:05.551,1789338785.5515997,-29
2026-09-13 19:33:05.559,1789338785.5592918,-21
2026-09-13 19:33:05.566,1789338785.5669842,-19
2026-09-13 19:33:05.574,1789338785.5746765,-26
2026-09-13 19:33:05.582,1789338785.5823689,-21
2026-09-13 19:33:05.590,1789338785.5900612,-14
2026-09-13 19:33:05.597,1789338785.5977535,-16
2026-09-13 19:33:05.605,1789338785.6054459,-16
2026-09-13 19:33:05.613,1789338785.6131382,-14
2026-09-13 19:33:05.620,1789338785.6208303,-12
2026-09-13 19:33:05.628,1789338785.6285226,-7
2026-09-13 19:33:05.636,1789338785.636215,-9
2026-09-13 19:33:05.643,1789338785.6439073,-9
2026-09-13 19:33:05.651,1789338785.6515996,-4
2026-09-13 19:33:05.659,1789338785.659292,-2
2026-09-13 19:33:05.666,1789338785.6669843,-4
2026-09-13 19:33:05.674,1789338785.6746767,-2
2026-09-13 19:33:05.682,1789338785.6823688,-2
2026-09-13 19:33:05.690,1789338785.690061,-4
2026-09-13 19:33:05.697,1789338785.6977534,-2
2026-09-13 19:33:05.705,1789338785.7054458,2
2026-09-13 19:33:05.713,1789338785.713138,0
2026-09-13 19:33:05.720,1789338785.7208304,0
2026-09-13 19:33:05.728,1789338785.7285228,2
2026-09-13 19:33:05.736,1789338785.736215,7
2026-09-13 19:33:05.743,1789338785.7439072,7
2026-09-13 19:33:05.751,1789338785.7515996,7
2026-09-13 19:33:05.759,1789338785.759292,9
2026-09-13 19:33:05.766,1789338785.7669842,4
2026-09-13 19:33:05.774,1789338785.7746766,2
2026-09-13 19:33:05.782,1789338785.782369,12
2026-09-13 19:33:05.790,1789338785.7900612,14
2026-09-13 19:33:05.797,1789338785.7977536,9
2026-09-13 19:33:05.805,1789338785.805446,12
2026-09-13 19:33:05.813,1789338785.813138,14
2026-09-13 19:33:05.820,1789338785.8208303,12
2026-09-13 19:33:05.828,1789338785.8285227,12
2026-09-13 19:33:05.835,1789338785.8356533,16
2026-09-13 19:33:05.843,1789338785.8433456,19
2026-09-13 19:33:05.851,1789338785.851038,19
2026-09-13 19:33:05.858,1789338785.8587303,19
2026-09-13 19:33:05.866,1789338785.8664227,21
2026-09-13 19:33:05.874,1789338785.8741148,19
2026-09-13 19:33:05.881,1789338785.881807,19
2026-09-13 19:33:05.889,1789338785.8894994,19
2026-09-13 19:33:05.897,1789338785.8971918,21
2026-09-13 19:33:05.904,1789338785.904884,19
2026-09-13 19:33:05.912,1789338785.9125764,21
2026-09-13 19:33:05.920,1789338785.9202688,21
2026-09-13 19:33:05.927,1789338785.927961,21
2026-09-13 19:33:05.935,1789338785.9356532,24
2026-09-13 19:33:05.943,1789338785.9433455,24
2026-09-13 19:33:05.951,1789338785.951038,19
2026-09-13 19:33:05.958,1789338785.9587302,21
2026-09-13 19:33:05.966,1789338785.9664226,24
2026-09-13 19:33:05.974,1789338785.974115,24
2026-09-13 19:33:05.981,1789338785.9818072,24
2026-09-13 19:33:05.989,1789338785.9894996,24
2026-09-13 19:33:05.997,1789338785.9971917,19
2026-09-13 19:33:06.004,1789338786.004884,19
2026-09-13 19:33:06.012,1789338786.0125763,21
2026-09-13 19:33:06.020,1789338786.0202687,24
2026-09-13 19:33:06.027,1789338786.027961,24
2026-09-13 19:33:06.035,1789338786.0356534,21
2026-09-13 19:33:06.043,1789338786.0433457,24
2026-09-13 19:33:06.051,1789338786.051038,36
2026-09-13 19:33:06.058,1789338786.0587301,48
2026-09-13 19:33:06.066,1789338786.0664225,53
2026-09-13 19:33:06.074,1789338786.0741148,48
2026-09-13 19:33:06.081,1789338786.0818071,36
