timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-13 19:41:41.897,1789339301.8979962,-14
2026-09-13 19:41:41.905,1789339301.9056885,-4
2026-09-13 19:41:41.913,1789339301.9133809,-9
2026-09-13 19:41:41.921,1789339301.9210732,-12
2026-09-13 19:41:41.928,1789339301.9287655,0
2026-09-13 19:41:41.936,1789339301.9364576,4
2026-09-13 19:41:41.944,1789339301.94415,7
2026-09-13 19:41:41.951,1789339301.9518423,12
2026-09-13 19:41:41.959,1789339301.9595346,16
2026-09-13 19:41:41.967,1789339301.967227,12
2026-09-13 19:41:41.974,1789339301.9749193,0
2026-09-13 19:41:41.982,1789339301.9826117,0
2026-09-13 19:41:41.990,1789339301.990304,14
2026-09-13 19:41:41.997,1789339301.997996,16
2026-09-13 19:41:42.005,1789339302.0056884,14
2026-09-13 19:41:42.013,1789339302.0133808,24
2026-09-13 19:41:42.021,1789339302.021073,33
2026-09-13 19:41:42.028,1789339302.0287654,31
2026-09-13 19:41:42.036,1789339302.0364578,29
2026-09-13 19:41:42.044,1789339302.04415,31
2026-09-13 19:41:42.051,1789339302.0518425,36
2026-09-13 19:41:42.059,1789339302.0595345,31
2026-09-13 19:41:42.067,1789339302.067227,31
2026-09-13 19:41:42.074,1789339302.0749192,41
2026-09-13 19:41:42.082,1789339302.0826116,41
2026-09-13 19:41:42.090,1789339302.090304,33
2026-09-13 19:41:42.097,1789339302.0979962,36
2026-09-13 19:41:42.105,1789339302.1056886,53
2026-09-13 19:41:42.113,1789339302.113381,77
2026-09-13 19:41:42.121,1789339302.121073,97
2026-09-13 19:41:42.128,1789339302.1287653,104
2026-09-13 19:41:42.136,1789339302.1364577,94
2026-09-13 19:41:42.144,1789339302.14415,77
2026-09-13 19:41:42.151,1789339302.1518424,77
2026-09-13 19:41:42.159,1789339302.1595347,82
2026-09-13 19:41:42.167,1789339302.167227,53
2026-09-13 19:41:42.174,1789339302.1749194,29
2026-09-13 19:41:42.182,1789339302.1826115,36
2026-09-13 19:41:42.190,1789339302.1903038,48
2026-09-13 19:41:42.197,1789339302.1979961,43
2026-09-13 19:41:42.205,1789339302.2056885,43
2026-09-13 19:41:42.213,1789339302.2133808,50
2026-09-13 19:41:42.221,1789339302.2210732,55
2026-09-13 19:41:42.228,1789339302.2287655,55
2026-09-13 19:41:42.236,1789339302.2364578,50
2026-09-13 19:41:42.244,1789339302.24415,77
2026-09-13 19:41:42.251,1789339302.2518423,208
2026-09-13 19:41:42.259,1789339302.2595346,477
2026-09-13 19:41:42.267,1789339302.267227,839
2026-09-13 19:41:42.274,1789339302.2749193,1057
2026-09-13 19:41:42.282,1789339302.2826116,674
2026-09-13 19:41:42.290,1789339302.290304,-123
2026-09-13 19:41:42.297,1789339302.2979963,-356
2026-09-13 19:41:42.305,1789339302.3056884,-21
2026-09-13 19:41:42.313,1789339302.3133807,46
2026-09-13 19:41:42.321,1789339302.321073,-53
2026-09-13 19:41:42.328,1789339302.3287654,21
2026-09-13 19:41:42.336,1789339302.3364577,63
2026-09-13 19:41:42.344,1789339302.34415,14
2026-09-13 19:41:42.351,1789339302.3518424,21
2026-09-13 19:41:42.359,1789339302.3595347,50
2026-09-13 19:41:42.367,1789339302.3672268,53
2026-09-13 19:41:42.374,1789339302.3749192,58
2026-09-13 19:41:42.382,1789339302.3826115,70
2026-09-13 19:41:42.390,1789339302.3903039,80
2026-09-13 19:41:42.397,1789339302.3979962,84
2026-09-13 19:41:42.405,1789339302.4056885,92
2026-09-13 19:41:42.413,1789339302.4133809,99
2026-09-13 19:41:42.421,1789339302.4210732,106
2026-09-13 19:41:42.428,1789339302.4287655,116
2026-09-13 19:41:42.436,1789339302.4364576,130
