timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:38:59.440,1789166339.4400525,-972,31,80
2026-09-11 19:38:59.460,1789166339.4600525,-975,28,79
2026-09-11 19:38:59.480,1789166339.4800525,-973,26,77
2026-09-11 19:38:59.500,1789166339.5000525,-972,33,70
2026-09-11 19:38:59.520,1789166339.5200524,-971,31,66
2026-09-11 19:38:59.540,1789166339.5400524,-969,29,81
2026-09-11 19:38:59.560,1789166339.5600524,-973,30,82
2026-09-11 19:38:59.580,1789166339.5800524,-973,29,86
2026-09-11 19:38:59.600,1789166339.6000524,-972,31,87
2026-09-11 19:38:59.620,1789166339.6200523,-975,33,87
2026-09-11 19:38:59.640,1789166339.6400523,-973,32,84
2026-09-11 19:38:59.660,1789166339.6600525,-968,28,78
2026-09-11 19:38:59.680,1789166339.6800525,-970,26,79
2026-09-11 19:38:59.700,1789166339.7000525,-970,27,88
2026-09-11 19:38:59.720,1789166339.7200525,-973,32,90
2026-09-11 19:38:59.740,1789166339.7400525,-971,30,96
2026-09-11 19:38:59.760,1789166339.7600524,-972,28,92
2026-09-11 19:38:59.780,1789166339.7800524,-970,26,90
2026-09-11 19:38:59.800,1789166339.8000524,-969,28,106
2026-09-11 19:38:59.820,1789166339.8200524,-980,35,77
2026-09-11 19:38:59.840,1789166339.8400524,-968,33,86
2026-09-11 19:38:59.860,1789166339.8600523,-959,29,106
2026-09-11 19:38:59.880,1789166339.8800523,-973,29,106
2026-09-11 19:38:59.900,1789166339.9000523,-972,32,87
2026-09-11 19:38:59.920,1789166339.9200525,-965,34,89
2026-09-11 19:38:59.940,1789166339.9400525,-967,38,106
2026-09-11 19:38:59.960,1789166339.9600525,-973,34,111
2026-09-11 19:38:59.980,1789166339.9800525,-976,29,102
2026-09-11 19:38:59.987,1789166339.987307,-972,32,96
2026-09-11 19:39:00.007,1789166340.007307,-970,35,100
2026-09-11 19:39:00.027,1789166340.027307,-965,35,107
2026-09-11 19:39:00.047,1789166340.047307,-967,33,103
2026-09-11 19:39:00.067,1789166340.067307,-969,30,97
2026-09-11 19:39:00.087,1789166340.087307,-967,34,107
