timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-13 19:08:16.298,1789337296.2986166,-976,36,39
2026-09-13 19:08:16.318,1789337296.3186166,-972,39,33
2026-09-13 19:08:16.338,1789337296.3386168,-968,37,34
2026-09-13 19:08:16.358,1789337296.3586168,-969,39,39
2026-09-13 19:08:16.378,1789337296.3786168,-981,41,40
2026-09-13 19:08:16.398,1789337296.3986168,-982,40,22
2026-09-13 19:08:16.418,1789337296.4186168,-974,38,22
2026-09-13 19:08:16.438,1789337296.4386168,-959,40,51
2026-09-13 19:08:16.458,1789337296.4586167,-976,42,44
2026-09-13 19:08:16.478,1789337296.4786167,-974,38,5
2026-09-13 19:08:16.498,1789337296.4986167,-967,32,24
2026-09-13 19:08:16.518,1789337296.5186167,-982,37,25
2026-09-13 19:08:16.538,1789337296.5386167,-978,36,20
2026-09-13 19:08:16.558,1789337296.5586166,-975,33,18
2026-09-13 19:08:16.578,1789337296.5786166,-976,33,15
2026-09-13 19:08:16.598,1789337296.5986168,-973,41,20
2026-09-13 19:08:16.618,1789337296.6186168,-979,41,20
2026-09-13 19:08:16.638,1789337296.6386168,-983,35,20
2026-09-13 19:08:16.658,1789337296.6586168,-984,35,23
2026-09-13 19:08:16.665,1789337296.6656883,-978,40,17
2026-09-13 19:08:16.685,1789337296.6856883,-969,38,1
