timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-11 19:38:22.385,1789166302.3859348,106,568
2026-09-11 19:38:23.376,1789166303.3765337,105,570
2026-09-11 19:38:23.807,1789166303.807365,106,566
2026-09-11 19:38:24.368,1789166304.3683648,107,561
2026-09-11 19:38:24.836,1789166304.836872,106,565
2026-09-11 19:38:25.400,1789166305.4008722,106,564
2026-09-11 19:38:25.800,1789166305.8000512,103,580
2026-09-11 19:38:26.391,1789166306.3910513,102,591
2026-09-11 19:38:27.381,1789166307.3815138,104,579
2026-09-11 19:38:27.789,1789166307.789252,104,578
2026-09-11 19:38:28.371,1789166308.3712523,103,582
2026-09-11 19:38:28.818,1789166308.8180077,102,588
2026-09-11 19:38:29.406,1789166309.4060078,102,588
2026-09-11 19:38:29.822,1789166309.8229244,104,577
2026-09-11 19:38:30.395,1789166310.3959246,105,573
2026-09-11 19:38:31.385,1789166311.3857572,105,569
2026-09-11 19:38:31.803,1789166311.8034408,105,571
2026-09-11 19:38:32.379,1789166312.3794408,104,576
2026-09-11 19:38:32.805,1789166312.8050182,106,565
2026-09-11 19:38:33.367,1789166313.367018,107,562
2026-09-11 19:38:33.838,1789166313.8380926,107,561
2026-09-11 19:38:34.401,1789166314.4010925,107,563
2026-09-11 19:38:35.391,1789166315.3910978,105,572
2026-09-11 19:38:35.823,1789166315.8234546,106,566
2026-09-11 19:38:36.383,1789166316.3834548,107,560
2026-09-11 19:38:36.853,1789166316.853579,107,562
2026-09-11 19:38:37.416,1789166317.4165788,107,563
2026-09-11 19:38:37.827,1789166317.8273041,105,570
2026-09-11 19:38:38.406,1789166318.4063044,104,579
2026-09-11 19:38:39.396,1789166319.3961434,106,567
2026-09-11 19:38:39.823,1789166319.8239832,106,564
2026-09-11 19:38:40.385,1789166320.385983,107,562
2026-09-11 19:38:40.795,1789166320.7955766,104,575
2026-09-11 19:38:41.376,1789166321.3765764,103,581
2026-09-11 19:38:41.804,1789166321.8049612,106,567
2026-09-11 19:38:42.366,1789166322.3669612,107,562
2026-09-11 19:38:42.836,1789166322.8365102,107,561
2026-09-11 19:38:43.401,1789166323.4015102,106,565
2026-09-11 19:38:44.391,1789166324.3912902,106,566
2026-09-11 19:38:44.824,1789166324.8248115,107,559
2026-09-11 19:38:45.380,1789166325.3808115,108,556
2026-09-11 19:38:45.808,1789166325.8089123,108,557
2026-09-11 19:38:46.370,1789166326.3709126,107,562
2026-09-11 19:38:46.825,1789166326.8254015,105,574
2026-09-11 19:38:47.406,1789166327.4064016,103,581
2026-09-11 19:38:48.396,1789166328.3961313,106,567
2026-09-11 19:38:48.813,1789166328.8138196,106,567
2026-09-11 19:38:49.385,1789166329.3858197,105,572
2026-09-11 19:38:49.835,1789166329.835466,103,580
2026-09-11 19:38:50.421,1789166330.421466,102,586
2026-09-11 19:38:50.844,1789166330.8445163,105,573
2026-09-11 19:38:51.411,1789166331.4115164,106,567
2026-09-11 19:38:52.400,1789166332.4008756,106,567
2026-09-11 19:38:52.807,1789166332.8073518,104,577
2026-09-11 19:38:53.391,1789166333.3913517,103,584
2026-09-11 19:38:53.819,1789166333.819577,105,570
2026-09-11 19:38:54.381,1789166334.381577,107,562
2026-09-11 19:38:54.806,1789166334.8062756,107,561
2026-09-11 19:38:55.371,1789166335.3712754,106,565
2026-09-11 19:38:56.406,1789166336.4062066,104,578
2026-09-11 19:38:56.832,1789166336.8328373,106,568
2026-09-11 19:38:57.396,1789166337.3968375,106,564
2026-09-11 19:38:57.814,1789166337.814218,106,567
2026-09-11 19:38:58.386,1789166338.386218,105,572
2026-09-11 19:38:59.376,1789166339.37644,101,596
2026-09-11 19:38:59.778,1789166339.778055,99,604
2026-09-11 19:39:00.367,1789166340.367055,102,589
2026-09-11 19:39:00.804,1789166340.804832,102,590
2026-09-11 19:39:01.400,1789166341.400832,101,596
2026-09-11 19:39:02.391,1789166342.3913648,99,608
2026-09-11 19:39:02.800,1789166342.800974,100,599
2026-09-11 19:39:03.380,1789166343.3809738,103,580
2026-09-11 19:39:03.791,1789166343.7912796,104,579
2026-09-11 19:39:04.371,1789166344.3712797,103,580
2026-09-11 19:39:04.856,1789166344.8568165,102,591
2026-09-11 19:39:05.450,1789166345.4508169,101,594
2026-09-11 19:39:06.396,1789166346.3960245,104,578
2026-09-11 19:39:06.812,1789166346.812316,104,577
2026-09-11 19:39:07.388,1789166347.388316,104,576
2026-09-11 19:39:07.791,1789166347.7915456,103,581
2026-09-11 19:39:08.376,1789166348.376546,103,585
2026-09-11 19:39:08.800,1789166348.8002992,105,571
2026-09-11 19:39:09.369,1789166349.3692992,105,569
2026-09-11 19:39:10.400,1789166350.4006405,105,569
2026-09-11 19:39:10.793,1789166350.7932475,103,585
2026-09-11 19:39:11.391,1789166351.3912475,100,598
2026-09-11 19:39:11.811,1789166351.8119833,104,576
2026-09-11 19:39:12.380,1789166352.3809834,105,569
2026-09-11 19:39:13.371,1789166353.3712301,105,569
2026-09-11 19:39:13.817,1789166353.8172834,104,576
2026-09-11 19:39:14.406,1789166354.4062834,102,589
2026-09-11 19:39:14.826,1789166354.826414,104,575
2026-09-11 19:39:15.396,1789166355.396414,105,570
2026-09-11 19:39:15.801,1789166355.8012834,105,572
2026-09-11 19:39:16.386,1789166356.3862832,103,585
2026-09-11 19:39:17.376,1789166357.376694,100,603
2026-09-11 19:39:17.789,1789166357.7899685,102,590
2026-09-11 19:39:18.368,1789166358.3689685,104,579
2026-09-11 19:39:18.822,1789166358.8229787,104,578
2026-09-11 19:39:19.402,1789166359.402979,103,580
2026-09-11 19:39:19.821,1789166359.821305,104,579
2026-09-11 19:39:20.391,1789166360.391305,105,570
2026-09-11 19:39:21.380,1789166361.3808494,107,560
2026-09-11 19:39:21.817,1789166361.8172476,107,560
2026-09-11 19:39:22.371,1789166362.3712475,108,554
2026-09-11 19:39:22.845,1789166362.8451538,108,557
2026-09-11 19:39:23.406,1789166363.4061537,107,561
2026-09-11 19:39:23.846,1789166363.8466742,108,556
2026-09-11 19:39:24.396,1789166364.3966742,109,550
2026-09-11 19:39:24.827,1789166364.827118,109,550
2026-09-11 19:39:25.386,1789166365.386118,107,559
2026-09-11 19:39:26.376,1789166366.376516,105,572
2026-09-11 19:39:26.804,1789166366.8049808,107,561
2026-09-11 19:39:27.366,1789166367.3669808,107,562
2026-09-11 19:39:27.834,1789166367.8340197,106,564
2026-09-11 19:39:28.401,1789166368.4010193,106,567
2026-09-11 19:39:29.391,1789166369.3913016,104,577
2026-09-11 19:39:29.776,1789166369.7768703,102,590
2026-09-11 19:39:30.381,1789166370.38187,99,605
2026-09-11 19:39:30.765,1789166370.765269,98,613
2026-09-11 19:39:31.371,1789166371.3712687,99,606
2026-09-11 19:39:32.406,1789166372.4063158,99,604
2026-09-11 19:39:32.817,1789166372.8175237,101,597
2026-09-11 19:39:33.396,1789166373.3965237,104,579
2026-09-11 19:39:33.822,1789166373.82224,105,569
2026-09-11 19:39:34.386,1789166374.38624,106,564
2026-09-11 19:39:34.820,1789166374.820298,107,561
2026-09-11 19:39:35.376,1789166375.376298,108,556
2026-09-11 19:39:35.813,1789166375.8133056,108,553
2026-09-11 19:39:36.366,1789166376.3663056,108,553
2026-09-11 19:39:37.400,1789166377.4008255,109,551
2026-09-11 19:39:37.832,1789166377.832347,109,551
2026-09-11 19:39:38.391,1789166378.391347,107,559
2026-09-11 19:39:38.794,1789166378.7942853,106,568
2026-09-11 19:39:39.381,1789166379.3812854,102,587
2026-09-11 19:39:40.416,1789166380.4167817,101,596
2026-09-11 19:39:40.785,1789166380.7853572,99,608
2026-09-11 19:39:41.406,1789166381.4063573,97,621
2026-09-11 19:39:41.753,1789166381.7536058,94,637
2026-09-11 19:39:42.396,1789166382.396606,93,643
2026-09-11 19:39:43.387,1789166383.3876517,94,640
2026-09-11 19:39:43.750,1789166383.7508225,95,633
2026-09-11 19:39:44.375,1789166384.3758225,96,625
2026-09-11 19:39:45.366,1789166385.3668885,97,617
2026-09-11 19:39:45.795,1789166385.795004,98,613
2026-09-11 19:39:46.401,1789166386.4010038,99,606
2026-09-11 19:39:46.829,1789166386.8293488,99,608
2026-09-11 19:39:47.436,1789166387.436349,99,607
2026-09-11 19:39:48.381,1789166388.3812835,97,621
2026-09-11 19:39:49.371,1789166389.3714635,95,629
2026-09-11 19:39:49.704,1789166389.7041798,90,665
2026-09-11 19:39:50.406,1789166390.4061797,85,702
2026-09-11 19:39:51.398,1789166391.3984396,83,723
2026-09-11 19:39:51.656,1789166391.656352,83,724
2026-09-11 19:39:52.386,1789166392.3863518,82,730
2026-09-11 19:39:53.376,1789166393.3761597,81,745
