timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-13 19:03:50.371,1789337030.371606,-152
2026-09-13 19:03:50.379,1789337030.3792984,-155
2026-09-13 19:03:50.386,1789337030.3869908,-155
2026-09-13 19:03:50.394,1789337030.3946831,-157
2026-09-13 19:03:50.402,1789337030.4023755,-160
2026-09-13 19:03:50.410,1789337030.4100676,-157
2026-09-13 19:03:50.417,1789337030.41776,-155
2026-09-13 19:03:50.425,1789337030.4254522,-157
2026-09-13 19:03:50.433,1789337030.4331446,-157
2026-09-13 19:03:50.440,1789337030.440837,-155
2026-09-13 19:03:50.448,1789337030.4485292,-152
2026-09-13 19:03:50.456,1789337030.4562216,-152
2026-09-13 19:03:50.463,1789337030.463914,-152
2026-09-13 19:03:50.471,1789337030.471606,-150
2026-09-13 19:03:50.479,1789337030.4792984,-150
2026-09-13 19:03:50.486,1789337030.4869907,-150
2026-09-13 19:03:50.494,1789337030.494683,-145
2026-09-13 19:03:50.502,1789337030.5023754,-143
2026-09-13 19:03:50.510,1789337030.5100677,-140
2026-09-13 19:03:50.517,1789337030.51776,-140
2026-09-13 19:03:50.525,1789337030.5254524,-145
2026-09-13 19:03:50.533,1789337030.5331445,-152
2026-09-13 19:03:50.540,1789337030.5408368,-152
2026-09-13 19:03:50.548,1789337030.5485291,-140
2026-09-13 19:03:50.556,1789337030.5562215,-118
2026-09-13 19:03:50.563,1789337030.5639138,-87
2026-09-13 19:03:50.571,1789337030.5716062,-67
2026-09-13 19:03:50.579,1789337030.5792985,-67
2026-09-13 19:03:50.586,1789337030.5869908,-80
2026-09-13 19:03:50.594,1789337030.594683,-97
2026-09-13 19:03:50.602,1789337030.6023753,-113
2026-09-13 19:03:50.610,1789337030.6100676,-126
2026-09-13 19:03:50.617,1789337030.61776,-133
2026-09-13 19:03:50.625,1789337030.6254523,-135
2026-09-13 19:03:50.633,1789337030.6331446,-130
2026-09-13 19:03:50.640,1789337030.640837,-128
2026-09-13 19:03:50.648,1789337030.6485293,-130
2026-09-13 19:03:50.656,1789337030.6562214,-130
2026-09-13 19:03:50.663,1789337030.6639137,-130
2026-09-13 19:03:50.671,1789337030.671606,-101
2026-09-13 19:03:50.679,1789337030.6792984,19
2026-09-13 19:03:50.686,1789337030.6869907,227
2026-09-13 19:03:50.694,1789337030.694683,499
2026-09-13 19:03:50.702,1789337030.7023754,637
2026-09-13 19:03:50.710,1789337030.7100677,237
2026-09-13 19:03:50.717,1789337030.7177598,-363
2026-09-13 19:03:50.725,1789337030.7254522,-385
2026-09-13 19:03:50.733,1789337030.7331445,-133
2026-09-13 19:03:50.740,1789337030.7408369,-150
2026-09-13 19:03:50.748,1789337030.7485292,-201
2026-09-13 19:03:50.756,1789337030.7562215,-147
2026-09-13 19:03:50.763,1789337030.7639139,-143
2026-09-13 19:03:50.771,1789337030.7716062,-164
2026-09-13 19:03:50.779,1789337030.7792983,-143
2026-09-13 19:03:50.786,1789337030.7869906,-126
2026-09-13 19:03:50.794,1789337030.794683,-123
2026-09-13 19:03:50.802,1789337030.8023753,-113
